location_lact_list,Lactation Group,date_time_period_start,date_time_period_end,ct_animal_days_elig,days_in_time_period,deno_type,dop_start,dop_end,dop_in_interval,dop_complete,day_of_phase_group,metric,ct
Herd 2108e,LACT 1,2022-10-05,2023-10-06,286586,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,1834
Herd 2108e,LACT 1,2022-10-05,2023-10-06,286586,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1834
Herd 2108e,LACT 1,2022-10-05,2023-10-06,286586,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,783.0218579234972
Herd 2108e,LACT 1,2022-10-05,2023-10-06,284579,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_lactations,1699
Herd 2108e,LACT 1,2022-10-05,2023-10-06,284579,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animals,1699
Herd 2108e,LACT 1,2022-10-05,2023-10-06,284579,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_time_periods,777.5382513661202
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44608,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_lactations,269
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44608,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animals,269
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44608,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,121.87978142076503
Herd 2108e,LACT 1,2022-10-05,2023-10-06,324475,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animal_lactations,1701
Herd 2108e,LACT 1,2022-10-05,2023-10-06,324475,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animals,1701
Herd 2108e,LACT 1,2022-10-05,2023-10-06,324475,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animal_time_periods,886.5437158469946
Herd 2108e,LACT 1,2022-10-05,2023-10-06,47061,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animal_lactations,270
Herd 2108e,LACT 1,2022-10-05,2023-10-06,47061,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animals,270
Herd 2108e,LACT 1,2022-10-05,2023-10-06,47061,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,128.58196721311475
Herd 2108e,LACT 1,2022-10-05,2023-10-06,357306,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animal_lactations,1685
Herd 2108e,LACT 1,2022-10-05,2023-10-06,357306,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animals,1685
Herd 2108e,LACT 1,2022-10-05,2023-10-06,357306,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animal_time_periods,976.2459016393443
Herd 2108e,LACT 1,2022-10-05,2023-10-06,50919,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animal_lactations,288
Herd 2108e,LACT 1,2022-10-05,2023-10-06,50919,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animals,288
Herd 2108e,LACT 1,2022-10-05,2023-10-06,50919,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,139.12295081967213
Herd 2108e,LACT 1,2022-10-05,2023-10-06,385598,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animal_lactations,1686
Herd 2108e,LACT 1,2022-10-05,2023-10-06,385598,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animals,1686
Herd 2108e,LACT 1,2022-10-05,2023-10-06,385598,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animal_time_periods,1053.5464480874316
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42655,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animal_lactations,245
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42655,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animals,245
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42655,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,116.54371584699453
Herd 2108e,LACT 1,2022-10-05,2023-10-06,398921,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animal_lactations,1657
Herd 2108e,LACT 1,2022-10-05,2023-10-06,398921,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animals,1657
Herd 2108e,LACT 1,2022-10-05,2023-10-06,398921,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animal_time_periods,1089.948087431694
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42889,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animal_lactations,240
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42889,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animals,240
Herd 2108e,LACT 1,2022-10-05,2023-10-06,42889,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,117.18306010928961
Herd 2108e,LACT 1,2022-10-05,2023-10-06,406559,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animal_lactations,1638
Herd 2108e,LACT 1,2022-10-05,2023-10-06,406559,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animals,1638
Herd 2108e,LACT 1,2022-10-05,2023-10-06,406559,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animal_time_periods,1110.8169398907103
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44680,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animal_lactations,239
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44680,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animals,239
Herd 2108e,LACT 1,2022-10-05,2023-10-06,44680,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,122.07650273224044
Herd 2108e,LACT 1,2022-10-05,2023-10-06,402807,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animal_lactations,1574
Herd 2108e,LACT 1,2022-10-05,2023-10-06,402807,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animals,1574
Herd 2108e,LACT 1,2022-10-05,2023-10-06,402807,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animal_time_periods,1100.5655737704917
Herd 2108e,LACT 1,2022-10-05,2023-10-06,46551,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animal_lactations,265
Herd 2108e,LACT 1,2022-10-05,2023-10-06,46551,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animals,265
Herd 2108e,LACT 1,2022-10-05,2023-10-06,46551,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,127.18852459016394
Herd 2108e,LACT 1,2022-10-05,2023-10-06,399606,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animal_lactations,1533
Herd 2108e,LACT 1,2022-10-05,2023-10-06,399606,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animals,1533
Herd 2108e,LACT 1,2022-10-05,2023-10-06,399606,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animal_time_periods,1091.8196721311476
Herd 2108e,LACT 1,2022-10-05,2023-10-06,45404,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animal_lactations,283
Herd 2108e,LACT 1,2022-10-05,2023-10-06,45404,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animals,283
Herd 2108e,LACT 1,2022-10-05,2023-10-06,45404,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,124.05464480874316
Herd 2108e,LACT 1,2022-10-05,2023-10-06,380515,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animal_lactations,1481
Herd 2108e,LACT 1,2022-10-05,2023-10-06,380515,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animals,1481
Herd 2108e,LACT 1,2022-10-05,2023-10-06,380515,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animal_time_periods,1039.6584699453551
Herd 2108e,LACT 1,2022-10-05,2023-10-06,53725,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animal_lactations,296
Herd 2108e,LACT 1,2022-10-05,2023-10-06,53725,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animals,296
Herd 2108e,LACT 1,2022-10-05,2023-10-06,53725,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,146.78961748633878
Herd 2108e,LACT 1,2022-10-05,2023-10-06,354359,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animal_lactations,1423
Herd 2108e,LACT 1,2022-10-05,2023-10-06,354359,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animals,1423
Herd 2108e,LACT 1,2022-10-05,2023-10-06,354359,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animal_time_periods,968.1939890710382
Herd 2108e,LACT 1,2022-10-05,2023-10-06,52215,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animal_lactations,294
Herd 2108e,LACT 1,2022-10-05,2023-10-06,52215,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animals,294
Herd 2108e,LACT 1,2022-10-05,2023-10-06,52215,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,142.6639344262295
Herd 2108e,LACT 1,2022-10-05,2023-10-06,338292,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animal_lactations,1451
Herd 2108e,LACT 1,2022-10-05,2023-10-06,338292,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animals,1451
Herd 2108e,LACT 1,2022-10-05,2023-10-06,338292,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animal_time_periods,924.2950819672132
Herd 2108e,LACT 1,2022-10-05,2023-10-06,36546,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animal_lactations,190
Herd 2108e,LACT 1,2022-10-05,2023-10-06,36546,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animals,190
Herd 2108e,LACT 1,2022-10-05,2023-10-06,36546,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,99.85245901639344
Herd 2108e,LACT 1,2022-10-05,2023-10-06,307835,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animal_lactations,1393
Herd 2108e,LACT 1,2022-10-05,2023-10-06,307835,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animals,1393
Herd 2108e,LACT 1,2022-10-05,2023-10-06,307835,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animal_time_periods,841.0792349726776
Herd 2108e,LACT 1,2022-10-05,2023-10-06,39276,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animal_lactations,216
Herd 2108e,LACT 1,2022-10-05,2023-10-06,39276,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animals,216
Herd 2108e,LACT 1,2022-10-05,2023-10-06,39276,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,107.31147540983606
Herd 2108e,LACT 1,2022-10-05,2023-10-06,264624,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animal_lactations,1325
Herd 2108e,LACT 1,2022-10-05,2023-10-06,264624,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animals,1325
Herd 2108e,LACT 1,2022-10-05,2023-10-06,264624,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animal_time_periods,723.016393442623
Herd 2108e,LACT 1,2022-10-05,2023-10-06,48354,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animal_lactations,190
Herd 2108e,LACT 1,2022-10-05,2023-10-06,48354,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animals,190
Herd 2108e,LACT 1,2022-10-05,2023-10-06,48354,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,132.11475409836066
Herd 2108e,LACT 1,2022-10-05,2023-10-06,266005,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,1394
Herd 2108e,LACT 1,2022-10-05,2023-10-06,266005,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animals,1394
Herd 2108e,LACT 1,2022-10-05,2023-10-06,266005,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,726.7896174863388
Herd 2108e,LACT 2,2022-10-05,2023-10-06,227177,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,1351
Herd 2108e,LACT 2,2022-10-05,2023-10-06,227177,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1351
Herd 2108e,LACT 2,2022-10-05,2023-10-06,227177,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,620.7021857923497
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225905,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_lactations,1252
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225905,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animals,1252
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225905,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_time_periods,617.2267759562842
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31807,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_lactations,190
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31807,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animals,190
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31807,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,86.90437158469945
Herd 2108e,LACT 2,2022-10-05,2023-10-06,252021,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animal_lactations,1220
Herd 2108e,LACT 2,2022-10-05,2023-10-06,252021,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animals,1220
Herd 2108e,LACT 2,2022-10-05,2023-10-06,252021,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animal_time_periods,688.5819672131148
Herd 2108e,LACT 2,2022-10-05,2023-10-06,27797,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animal_lactations,198
Herd 2108e,LACT 2,2022-10-05,2023-10-06,27797,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animals,198
Herd 2108e,LACT 2,2022-10-05,2023-10-06,27797,366,dop_lact_3+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,75.94808743169399
Herd 2108e,LACT 2,2022-10-05,2023-10-06,267206,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animal_lactations,1176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,267206,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animals,1176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,267206,366,dop_lact_3+,60,89,29,complete,60 to 89,ct_animal_time_periods,730.0710382513661
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29630,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animal_lactations,195
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29630,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animals,195
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29630,366,dop_lact_3+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,80.95628415300547
Herd 2108e,LACT 2,2022-10-05,2023-10-06,278888,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animal_lactations,1142
Herd 2108e,LACT 2,2022-10-05,2023-10-06,278888,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animals,1142
Herd 2108e,LACT 2,2022-10-05,2023-10-06,278888,366,dop_lact_3+,90,119,29,complete,90 to 119,ct_animal_time_periods,761.9890710382514
Herd 2108e,LACT 2,2022-10-05,2023-10-06,28081,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animal_lactations,176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,28081,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animals,176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,28081,366,dop_lact_3+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,76.72404371584699
Herd 2108e,LACT 2,2022-10-05,2023-10-06,283303,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animal_lactations,1108
Herd 2108e,LACT 2,2022-10-05,2023-10-06,283303,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animals,1108
Herd 2108e,LACT 2,2022-10-05,2023-10-06,283303,366,dop_lact_3+,120,149,29,complete,120 to 149,ct_animal_time_periods,774.051912568306
Herd 2108e,LACT 2,2022-10-05,2023-10-06,32320,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animal_lactations,183
Herd 2108e,LACT 2,2022-10-05,2023-10-06,32320,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animals,183
Herd 2108e,LACT 2,2022-10-05,2023-10-06,32320,366,dop_lact_3+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,88.30601092896175
Herd 2108e,LACT 2,2022-10-05,2023-10-06,285942,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animal_lactations,1083
Herd 2108e,LACT 2,2022-10-05,2023-10-06,285942,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animals,1083
Herd 2108e,LACT 2,2022-10-05,2023-10-06,285942,366,dop_lact_3+,150,179,29,complete,150 to 179,ct_animal_time_periods,781.2622950819672
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29524,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animal_lactations,167
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29524,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animals,167
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29524,366,dop_lact_3+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,80.66666666666667
Herd 2108e,LACT 2,2022-10-05,2023-10-06,281631,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animal_lactations,1051
Herd 2108e,LACT 2,2022-10-05,2023-10-06,281631,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animals,1051
Herd 2108e,LACT 2,2022-10-05,2023-10-06,281631,366,dop_lact_3+,180,209,29,complete,180 to 209,ct_animal_time_periods,769.483606557377
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29127,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animal_lactations,159
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29127,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animals,159
Herd 2108e,LACT 2,2022-10-05,2023-10-06,29127,366,dop_lact_3+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,79.58196721311475
Herd 2108e,LACT 2,2022-10-05,2023-10-06,270987,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animal_lactations,1009
Herd 2108e,LACT 2,2022-10-05,2023-10-06,270987,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animals,1009
Herd 2108e,LACT 2,2022-10-05,2023-10-06,270987,366,dop_lact_3+,210,239,29,complete,210 to 239,ct_animal_time_periods,740.4016393442623
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31902,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animal_lactations,176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31902,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animals,176
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31902,366,dop_lact_3+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,87.1639344262295
Herd 2108e,LACT 2,2022-10-05,2023-10-06,248363,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animal_lactations,948
Herd 2108e,LACT 2,2022-10-05,2023-10-06,248363,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animals,948
Herd 2108e,LACT 2,2022-10-05,2023-10-06,248363,366,dop_lact_3+,240,269,29,complete,240 to 269,ct_animal_time_periods,678.5874316939891
Herd 2108e,LACT 2,2022-10-05,2023-10-06,44099,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animal_lactations,222
Herd 2108e,LACT 2,2022-10-05,2023-10-06,44099,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animals,222
Herd 2108e,LACT 2,2022-10-05,2023-10-06,44099,366,dop_lact_3+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,120.48907103825137
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225832,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animal_lactations,912
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225832,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animals,912
Herd 2108e,LACT 2,2022-10-05,2023-10-06,225832,366,dop_lact_3+,270,299,29,complete,270 to 299,ct_animal_time_periods,617.0273224043716
Herd 2108e,LACT 2,2022-10-05,2023-10-06,42259,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animal_lactations,225
Herd 2108e,LACT 2,2022-10-05,2023-10-06,42259,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animals,225
Herd 2108e,LACT 2,2022-10-05,2023-10-06,42259,366,dop_lact_3+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,115.46174863387978
Herd 2108e,LACT 2,2022-10-05,2023-10-06,210968,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animal_lactations,931
Herd 2108e,LACT 2,2022-10-05,2023-10-06,210968,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animals,931
Herd 2108e,LACT 2,2022-10-05,2023-10-06,210968,366,dop_lact_3+,300,329,29,complete,300 to 329,ct_animal_time_periods,576.4153005464481
Herd 2108e,LACT 2,2022-10-05,2023-10-06,30401,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animal_lactations,177
Herd 2108e,LACT 2,2022-10-05,2023-10-06,30401,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animals,177
Herd 2108e,LACT 2,2022-10-05,2023-10-06,30401,366,dop_lact_3+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,83.06284153005464
Herd 2108e,LACT 2,2022-10-05,2023-10-06,187273,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animal_lactations,928
Herd 2108e,LACT 2,2022-10-05,2023-10-06,187273,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animals,928
Herd 2108e,LACT 2,2022-10-05,2023-10-06,187273,366,dop_lact_3+,330,359,29,complete,330 to 359,ct_animal_time_periods,511.6748633879781
Herd 2108e,LACT 2,2022-10-05,2023-10-06,33383,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animal_lactations,167
Herd 2108e,LACT 2,2022-10-05,2023-10-06,33383,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animals,167
Herd 2108e,LACT 2,2022-10-05,2023-10-06,33383,366,dop_lact_3+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,91.2103825136612
Herd 2108e,LACT 2,2022-10-05,2023-10-06,159325,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animal_lactations,908
Herd 2108e,LACT 2,2022-10-05,2023-10-06,159325,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animals,908
Herd 2108e,LACT 2,2022-10-05,2023-10-06,159325,366,dop_lact_3+,360,389,29,complete,360 to 389,ct_animal_time_periods,435.3142076502732
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31918,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animal_lactations,124
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31918,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animals,124
Herd 2108e,LACT 2,2022-10-05,2023-10-06,31918,366,dop_lact_3+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,87.20765027322405
Herd 2108e,LACT 2,2022-10-05,2023-10-06,162547,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,975
Herd 2108e,LACT 2,2022-10-05,2023-10-06,162547,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animals,975
Herd 2108e,LACT 2,2022-10-05,2023-10-06,162547,366,dop_lact_3+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,444.1174863387978
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,303781,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,2008
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,303781,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1984
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,303781,366,dop_lact_3+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,830.0027322404371
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,301087,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_lactations,1837
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,301087,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animals,1837
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,301087,366,dop_lact_3+,0,29,29,complete,0 to 29,ct_animal_time_periods,822.6420765027323
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,51695,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_lactations,340
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,51695,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animals,303
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,51695,366,dop_lact_3+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,141.2431693989071
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,344390,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animal_lactations,1824
Herd 2108e,LACT 3+,2022-10-05,2023-10-06,344390,366,dop_lact_3+,30,59,29,complete,30 to 59,ct_animals,1822
